time,playerPositionX,playerPositionZ,playerRotation,rewardAmount,painBodyPart,painBodySource
2.766037,2.696412,70.39191,0.3953452,0,00,000
2.772064,2.719574,70.54399,0.3975084,0,00,000
2.778046,2.744597,70.6903,0.3996693,0,00,000
2.784134,2.771402,70.8315,0.400749,0,00,000
2.79039,2.80066,70.97137,0.4018281,0,00,000
2.796158,2.832631,71.11085,0.4029066,0,00,000
2.802383,2.863726,71.23633,0.4036253,0,00,000
2.808456,2.899017,71.368,0.4043438,0,00,000
2.814453,2.935043,71.49316,0.405421,0,00,000
2.82045,2.972111,71.61372,0.4064976,0,00,000
2.826523,3.010627,71.73144,0.4072151,0,00,000
2.832733,3.051093,71.84797,0.4079323,0,00,000
2.838593,3.093776,71.96405,0.4086492,0,00,000
2.844772,3.135294,72.07132,0.4097242,0,00,000
2.850754,3.18037,72.18195,0.4104405,0,00,000
2.856781,3.225109,72.28669,0.4115145,0,00,000
2.863144,3.271237,72.3899,0.4122302,0,00,000
2.869095,3.321127,72.49657,0.4125879,0,00,000
2.875137,3.368806,72.59446,0.4136608,0,00,000
2.881134,3.418151,72.69186,0.4143757,0,00,000
2.887146,3.468046,72.78674,0.4154476,0,00,000
2.893219,3.51899,72.8802,0.416519,0,00,000
2.899185,3.571306,72.97289,0.4175897,0,00,000
2.905579,3.62349,73.06236,0.4186599,0,00,000
2.911514,3.680295,73.15652,0.4197295,0,00,000
2.917419,3.733667,73.24238,0.4207985,0.1,00,000
2.924179,3.787477,73.32649,0.4218669,0.1,00,000
2.929535,3.849934,73.42107,0.4229347,0.1,00,000
2.935791,3.899988,73.49508,0.424002,0.1,00,000
2.941727,3.9592,73.58025,0.4257794,0.1,00,000
2.947693,4.01599,73.65993,0.4275552,0.1,00,000
2.953705,4.073557,73.73874,0.429684,0.1,00,000
2.959793,4.132164,73.81705,0.4332267,0.1,00,000
2.965866,4.192151,73.89527,0.4374691,0.1,00,000
2.972076,4.252584,73.97218,0.4427584,0.1,00,000
2.978119,4.315043,74.04971,0.4497868,0.1,00,000
2.984192,4.376369,74.12395,0.4564382,0.1,00,000
2.990158,4.438759,74.19762,0.4637602,0.1,00,000
2.996231,4.500698,74.26891,0.4717432,0.1,00,000
3.002197,4.564428,74.34036,0.4800323,0.1,00,000
3.00827,4.627675,74.40942,0.4882788,0.1,00,000
3.014389,4.692684,74.47849,0.4968227,0.1,00,000
3.020599,4.758978,74.54694,0.5056576,0.1,00,000
3.026764,4.826872,74.615,0.5147764,0.1,00,000
3.032593,4.895129,74.6814,0.5241719,0.1,00,000
3.038681,4.960312,74.74297,0.533504,0.1,00,000
3.044632,5.029203,74.80605,0.543431,0.1,00,000
3.050674,5.097201,74.86636,0.5532827,0.1,00,000
3.056717,5.167015,74.92625,0.5633821,0.1,00,000
3.062866,5.237526,74.98471,0.5740412,0.1,00,000
3.069046,5.30999,75.04265,0.585241,0.1,00,000
3.075684,5.383652,75.09933,0.5985346,0.1,00,000
